level,id,citation,name,parent_title,parent_title_name,parent_chapter,url
Chapter,13.30,13.30,Erosion and Sediment Control,13,Title 13 Utilities,,https://topeka.municipal.codes/TMC/13.30
Section,13.30.010,13.30.010,Statement of purpose.,13,Title 13 Utilities,13.30,https://topeka.municipal.codes/TMC/13.30.010
Section,13.30.020,13.30.020,Prohibition of illicit discharges into the municipal separate storm sewer system.,13,Title 13 Utilities,13.30,https://topeka.municipal.codes/TMC/13.30.020
Section,13.30.030,13.30.030,Exceptions.,13,Title 13 Utilities,13.30,https://topeka.municipal.codes/TMC/13.30.030
Section,13.30.040,13.30.040,Reporting of accidental discharges into the municipal storm sewer system.,13,Title 13 Utilities,13.30,https://topeka.municipal.codes/TMC/13.30.040
Section,13.30.050,13.30.050,Responsibility for costs of accidental discharge.,13,Title 13 Utilities,13.30,https://topeka.municipal.codes/TMC/13.30.050
Section,13.30.060,13.30.060,Erosion and sediment control standards.,13,Title 13 Utilities,13.30,https://topeka.municipal.codes/TMC/13.30.060
Section,13.30.070,13.30.070,General provisions.,13,Title 13 Utilities,13.30,https://topeka.municipal.codes/TMC/13.30.070
Section,13.30.080,13.30.080,Permit.,13,Title 13 Utilities,13.30,https://topeka.municipal.codes/TMC/13.30.080
Section,13.30.090,13.30.090,Fees.,13,Title 13 Utilities,13.30,https://topeka.municipal.codes/TMC/13.30.090
Section,13.30.100,13.30.100,Stormwater pollution prevention plan or erosion and sediment control plan.,13,Title 13 Utilities,13.30,https://topeka.municipal.codes/TMC/13.30.100
Section,13.30.110,13.30.110,Regulation of industrial activities.,13,Title 13 Utilities,13.30,https://topeka.municipal.codes/TMC/13.30.110
Section,13.30.120,13.30.120,Sampling of stormwater runoff by each industry.,13,Title 13 Utilities,13.30,https://topeka.municipal.codes/TMC/13.30.120
Section,13.30.130,13.30.130,Inspection of industrial facilities.,13,Title 13 Utilities,13.30,https://topeka.municipal.codes/TMC/13.30.130
Chapter,13.35,13.35,Stormwater Management,13,Title 13 Utilities,,https://topeka.municipal.codes/TMC/13.35
Section,13.35.005,13.35.005,Design policy handbook and design criteria and drafting standards.,13,Title 13 Utilities,13.35,https://topeka.municipal.codes/TMC/13.35.005
Section,13.35.010,13.35.010,Applicability and performance standards.,13,Title 13 Utilities,13.35,https://topeka.municipal.codes/TMC/13.35.010
Section,13.35.020,13.35.020,Waiver – Exemptions – Mitigations.,13,Title 13 Utilities,13.35,https://topeka.municipal.codes/TMC/13.35.020
Section,13.35.030,13.35.030,Additional or increased performance standards.,13,Title 13 Utilities,13.35,https://topeka.municipal.codes/TMC/13.35.030
Section,13.35.040,13.35.040,General requirements for stormwater management.,13,Title 13 Utilities,13.35,https://topeka.municipal.codes/TMC/13.35.040
Section,13.35.050,13.35.050,General requirements for stormwater management facilities.,13,Title 13 Utilities,13.35,https://topeka.municipal.codes/TMC/13.35.050
Section,13.35.060,13.35.060,Requirements for stormwater management plan approval.,13,Title 13 Utilities,13.35,https://topeka.municipal.codes/TMC/13.35.060
Section,13.35.070,13.35.070,Amendment of an approved stormwater management plan.,13,Title 13 Utilities,13.35,https://topeka.municipal.codes/TMC/13.35.070
Section,13.35.080,13.35.080,Requirements during construction.,13,Title 13 Utilities,13.35,https://topeka.municipal.codes/TMC/13.35.080
Section,13.35.090,13.35.090,Requirements at construction termination.,13,Title 13 Utilities,13.35,https://topeka.municipal.codes/TMC/13.35.090
Chapter,13.40,13.40,Maintenance of Stormwater Management Facilities,13,Title 13 Utilities,,https://topeka.municipal.codes/TMC/13.40
Section,13.40.010,13.40.010,Purpose and intent.,13,Title 13 Utilities,13.40,https://topeka.municipal.codes/TMC/13.40.010
Section,13.40.020,13.40.020,Referenced standards.,13,Title 13 Utilities,13.40,https://topeka.municipal.codes/TMC/13.40.020
Section,13.40.030,13.40.030,Applicability.,13,Title 13 Utilities,13.40,https://topeka.municipal.codes/TMC/13.40.030
Section,13.40.040,13.40.040,Prohibitions.,13,Title 13 Utilities,13.40,https://topeka.municipal.codes/TMC/13.40.040
Section,13.40.050,13.40.050,Property owner responsibilities.,13,Title 13 Utilities,13.40,https://topeka.municipal.codes/TMC/13.40.050
Section,13.40.060,13.40.060,Inspection of stormwater management facilities by the City.,13,Title 13 Utilities,13.40,https://topeka.municipal.codes/TMC/13.40.060
Title,14,14,Title 14 Buildings and Construction,14,Title 14 Buildings and Construction,,https://topeka.municipal.codes/TMC/14
Chapter,14.05,14.05,General Provisions,14,Title 14 Buildings and Construction,,https://topeka.municipal.codes/TMC/14.05
Section,14.05.010,14.05.010,Temporary water closets for workers.,14,Title 14 Buildings and Construction,14.05,https://topeka.municipal.codes/TMC/14.05.010
Section,14.05.020,14.05.020,"Basement, cellar or areaways – Prior construction – Repair of.",14,Title 14 Buildings and Construction,14.05,https://topeka.municipal.codes/TMC/14.05.020
Section,14.05.030,14.05.030,"Basement, cellar or areaways – Duty of City Engineer.",14,Title 14 Buildings and Construction,14.05,https://topeka.municipal.codes/TMC/14.05.030
Section,14.05.040,14.05.040,"Basement, cellar or areaways – Failure to repair.",14,Title 14 Buildings and Construction,14.05,https://topeka.municipal.codes/TMC/14.05.040
Section,14.05.050,14.05.050,Demolition debris.,14,Title 14 Buildings and Construction,14.05,https://topeka.municipal.codes/TMC/14.05.050
Chapter,14.10,14.10,Permits,14,Title 14 Buildings and Construction,,https://topeka.municipal.codes/TMC/14.10
Section,14.10.010,14.10.010,Issuance – Generally.,14,Title 14 Buildings and Construction,14.10,https://topeka.municipal.codes/TMC/14.10.010
Section,14.10.020,14.10.020,Issuance – To unlicensed individuals.,14,Title 14 Buildings and Construction,14.10,https://topeka.municipal.codes/TMC/14.10.020
Section,14.10.030,14.10.030,Inspections and reinspections.,14,Title 14 Buildings and Construction,14.10,https://topeka.municipal.codes/TMC/14.10.030
Section,14.10.040,14.10.040,Not to issue to contractor with outstanding violations.,14,Title 14 Buildings and Construction,14.10,https://topeka.municipal.codes/TMC/14.10.040
Section,14.10.050,14.10.050,Sewage disposal prerequisite to building permit.,14,Title 14 Buildings and Construction,14.10,https://topeka.municipal.codes/TMC/14.10.050
Section,14.10.060,14.10.060,Failure to pay permit fees.,14,Title 14 Buildings and Construction,14.10,https://topeka.municipal.codes/TMC/14.10.060
Section,14.10.070,14.10.070,Grounds for mandatory permit denial.,14,Title 14 Buildings and Construction,14.10,https://topeka.municipal.codes/TMC/14.10.070
Section,14.10.080,14.10.080,Administrative and other fees.,14,Title 14 Buildings and Construction,14.10,https://topeka.municipal.codes/TMC/14.10.080
Chapter,14.15,14.15,Repealed,14,Title 14 Buildings and Construction,,https://topeka.municipal.codes/TMC/14.15
Chapter,14.20,14.20,Building Code,14,Title 14 Buildings and Construction,,https://topeka.municipal.codes/TMC/14.20
Article,14.20_ArtI,14.20 Art. I,Article I. Generally,14,Title 14 Buildings and Construction,14.20,https://topeka.municipal.codes/TMC/14.20_ArtI
Section,14.20.010,14.20.010,Adoption of building code.,14,Title 14 Buildings and Construction,14.20,https://topeka.municipal.codes/TMC/14.20.010
Section,14.20.020,14.20.020,Codes on file in Clerk’s office.,14,Title 14 Buildings and Construction,14.20,https://topeka.municipal.codes/TMC/14.20.020
Section,14.20.030,14.20.030,Adoption of rules and regulations.,14,Title 14 Buildings and Construction,14.20,https://topeka.municipal.codes/TMC/14.20.030
Section,14.20.040,14.20.040,Fence permit.,14,Title 14 Buildings and Construction,14.20,https://topeka.municipal.codes/TMC/14.20.040
Article,14.20_ArtII,14.20 Art. II,Article II. International Building Code Amendments,14,Title 14 Buildings and Construction,14.20,https://topeka.municipal.codes/TMC/14.20_ArtII
Section,14.20.050,14.20.050,Generally.,14,Title 14 Buildings and Construction,14.20,https://topeka.municipal.codes/TMC/14.20.050
Section,14.20.060,14.20.060,Amendments.,14,Title 14 Buildings and Construction,14.20,https://topeka.municipal.codes/TMC/14.20.060
Article,14.20_ArtIII,14.20 Art. III,Article III. Storage of Construction Materials on Public Property,14,Title 14 Buildings and Construction,14.20,https://topeka.municipal.codes/TMC/14.20_ArtIII
Section,14.20.070,14.20.070,Scope.,14,Title 14 Buildings and Construction,14.20,https://topeka.municipal.codes/TMC/14.20.070
Section,14.20.080,14.20.080,Permitting authority.,14,Title 14 Buildings and Construction,14.20,https://topeka.municipal.codes/TMC/14.20.080
Section,14.20.090,14.20.090,Plans.,14,Title 14 Buildings and Construction,14.20,https://topeka.municipal.codes/TMC/14.20.090
Section,14.20.100,14.20.100,Fees.,14,Title 14 Buildings and Construction,14.20,https://topeka.municipal.codes/TMC/14.20.100
Chapter,14.25,14.25,Existing Building Code,14,Title 14 Buildings and Construction,,https://topeka.municipal.codes/TMC/14.25
Section,14.25.010,14.25.010,International Existing Building Code (IEBC) – Adopted.,14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.010
Section,14.25.020,14.25.020,IEBC – Copies on file in Clerk’s office.,14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.020
Section,14.25.030,14.25.030,Generally.,14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.030
Section,14.25.040,14.25.040,"Section 103, Code Compliance Agency.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.040
Section,14.25.050,14.25.050,"Section 104.2.1, Determination of substantially improved or substantially damaged existing buildings and structures in flood hazard areas.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.050
Section,14.25.060,14.25.060,"Section 104.10.1, Flood hazard areas.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.060
Section,14.25.070,14.25.070,"Section 105, Permits.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.070
Section,14.25.080,14.25.080,"Section 109.3.3, Lowest floor elevation.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.080
Section,14.25.090,14.25.090,"Section 112, Means of Appeals.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.090
Section,14.25.100,14.25.100,"Section 113.4, Violation penalties.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.100
Section,14.25.110,14.25.110,"Section 115, Unsafe Structures and Equipment; Section 116, Emergency Measures; Section 117, Demolition.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.110
Section,14.25.120,14.25.120,"Section 201.3, Terms defined in other codes.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.120
Section,14.25.130,14.25.130,"Section 302.2, Additional codes.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.130
Section,14.25.140,14.25.140,"Section 306, Accessibility for Existing Buildings.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.140
Section,14.25.150,14.25.150,"Section 502.3, Flood hazard areas.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.150
Section,14.25.160,14.25.160,"Section 503.2, Flood hazard areas.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.160
Section,14.25.170,14.25.170,"Section 507.3, Flood hazard areas.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.170
Section,14.25.180,14.25.180,"Section 701.3, Flood hazard areas.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.180
Section,14.25.190,14.25.190,"Section 702.7.1, International Fuel Gas Code.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.190
Section,14.25.200,14.25.200,"Section 705, Reroofing.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.200
Section,14.25.210,14.25.210,"Section 708.1, Minimum requirements.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.210
Section,14.25.220,14.25.220,"Section 1103.3, Flood hazard areas.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.220
Section,14.25.230,14.25.230,"Section 1201.4, Flood hazard areas.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.230
Section,14.25.240,14.25.240,"Section 1402.6, Flood hazard areas.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.240
Section,14.25.250,14.25.250,"Section 1301.4.1, Structural analysis.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.250
Section,14.25.260,14.25.260,"Section 1508.1, Construction sites.",14,Title 14 Buildings and Construction,14.25,https://topeka.municipal.codes/TMC/14.25.260
Chapter,14.30,14.30,Electrical Code,14,Title 14 Buildings and Construction,,https://topeka.municipal.codes/TMC/14.30
Article,14.30_ArtI,14.30 Art. I,Article I. Generally,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30_ArtI
Section,14.30.010,14.30.010,National Electrical Code – Adopted.,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30.010
Section,14.30.020,14.30.020,National Electrical Code – On file in Clerk’s office.,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30.020
Section,14.30.030,14.30.030,Interpretation.,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30.030
Section,14.30.040,14.30.040,Adoption of rules and regulations.,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30.040
Section,14.30.050,14.30.050,Authority having jurisdiction designated.,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30.050
Article,14.30_ArtII,14.30 Art. II,Article II. Administration and Enforcement,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30_ArtII
Subarticle,14.30_ArtII_SubArtI,14.30 Art. II Subart. I,Subarticle I. Development Services Division,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30_ArtII_SubArtI
Section,14.30.070,14.30.070,Duties generally.,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30.070
Section,14.30.080,14.30.080,Enforcement authority.,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30.080
Section,14.30.090,14.30.090,Right to enter buildings.,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30.090
Section,14.30.100,14.30.100,Inspections.,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30.100
Section,14.30.110,14.30.110,Defective work.,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30.110
Section,14.30.120,14.30.120,Removal of wires interfering with Fire Department.,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30.120
Subarticle,14.30_ArtII_SubArtII,14.30 Art. II Subart. II,Subarticle II. Permit,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30_ArtII_SubArtII
Section,14.30.130,14.30.130,Permit.,14,Title 14 Buildings and Construction,14.30,https://topeka.municipal.codes/TMC/14.30.130
Chapter,14.35,14.35,Plumbing Code,14,Title 14 Buildings and Construction,,https://topeka.municipal.codes/TMC/14.35
Article,14.35_ArtI,14.35 Art. I,Article I. Generally,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35_ArtI
Section,14.35.010,14.35.010,Uniform Plumbing Code – Adopted.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.010
Section,14.35.020,14.35.020,Authority having jurisdiction designated.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.020
Section,14.35.030,14.35.030,Uniform Plumbing Code – Copies on file in Clerk’s office.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.030
Article,14.35_ArtII,14.35 Art. II,Article II. Amendments,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35_ArtII
Section,14.35.040,14.35.040,Generally.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.040
Section,14.35.050,14.35.050,"102.7, Moved Structures.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.050
Section,14.35.060,14.35.060,"103.1, Authority Having Jurisdiction.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.060
Section,14.35.070,14.35.070,"104.5, Fees.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.070
Section,14.35.075,14.35.075,Repealed.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.075
Section,14.35.080,14.35.080,"107.0, Board of Appeals.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.080
Section,14.35.090,14.35.090,"312.12.3, Tub Waste Openings.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.090
Section,14.35.100,14.35.100,"314.4, Excavations.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.100
Section,14.35.110,14.35.110,"314.4.1, Installation of Thermoplastic Pipe and Fittings.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.110
Section,14.35.120,14.35.120,"407.4, Transient public lavatories.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.120
Section,14.35.130,14.35.130,"414.3, Drainage Connections.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.130
Section,14.35.140,14.35.140,"418.3, Location of Floor Drains.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.140
Section,14.35.150,14.35.150,"418.6, Special Provisions.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.150
Section,14.35.160,14.35.160,"422, Minimum Number of Required Fixtures.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.160
Section,14.35.170,14.35.170,"507.2, Seismic Provisions.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.170
Section,14.35.180,14.35.180,"603.5.6, Protection from Lawn Sprinklers and Irrigation Systems.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.180
Section,14.35.190,14.35.190,"605.0, Joints and Connections; 605.05, Generally.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.190
Section,14.35.200,14.35.200,"606.2, Fullway Valve.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.200
Section,14.35.210,14.35.210,"606.5, Control Valve.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.210
Section,14.35.220,14.35.220,"608.5, Discharge Piping, Subsection (7).",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.220
Section,14.35.230,14.35.230,"609.1, Installation; Exception.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.230
Section,14.35.240,14.35.240,"609.12.2, Pipe Installation Wall Thickness.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.240
Section,14.35.250,14.35.250,Table 610.3.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.250
Section,14.35.260,14.35.260,"705.6.2, Solvent Cement Joints.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.260
Section,14.35.270,14.35.270,"705.8.1.1, ETCO “T” Cone and Couple Adapters.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.270
Section,14.35.280,14.35.280,"710.1, Backflow Protection.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.280
Section,14.35.290,14.35.290,"712.2, Water Test.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.290
Section,14.35.300,14.35.300,"723.1, Building Sewer Test, General.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.300
Section,14.35.310,14.35.310,"807.3, Domestic Dishwashing Machines.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.310
Section,14.35.320,14.35.320,"905.2, Horizontal Drainage Pipes.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.320
Section,14.35.330,14.35.330,"1001.1.1, Domestic Kitchen Sink Exception.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.330
Section,14.35.340,14.35.340,"1014.1.4, Exceptions.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.340
Section,14.35.350,14.35.350,"1101.10, Filling Stations and Motor Vehicle Washing Establishments.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.350
Section,14.35.360,14.35.360,"1211.3, Arc-Resistant Jacketed CSST.",14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.360
Section,14.35.410,14.35.410,Repealed.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.410
Section,14.35.420,14.35.420,Repealed.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.420
Section,14.35.430,14.35.430,Repealed.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.430
Section,14.35.440,14.35.440,Repealed.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.440
Section,14.35.450,14.35.450,Repealed.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.450
Section,14.35.460,14.35.460,Repealed.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.460
Section,14.35.480,14.35.480,Repealed.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.480
Article,14.35_ArtIII,14.35 Art. III,Article III. Backflow Prevention and Cross Connection Control,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35_ArtIII
Section,14.35.490,14.35.490,Definitions.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.490
Section,14.35.500,14.35.500,Purpose.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.500
Section,14.35.510,14.35.510,Responsibility for enforcement.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.510
Section,14.35.520,14.35.520,Cross connections – In general.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.520
Section,14.35.530,14.35.530,Approval of devices or assemblies.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.530
Section,14.35.540,14.35.540,Types of devices or assemblies – Installation and replacement.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.540
Section,14.35.550,14.35.550,Maintenance requirements.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.550
Section,14.35.560,14.35.560,Automatic fire suppression systems.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.560
Section,14.35.570,14.35.570,Installation permit and fees.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.570
Section,14.35.580,14.35.580,Notification.,14,Title 14 Buildings and Construction,14.35,https://topeka.municipal.codes/TMC/14.35.580
Chapter,14.40,14.40,Fire Code,14,Title 14 Buildings and Construction,,https://topeka.municipal.codes/TMC/14.40
Article,14.40_ArtI,14.40 Art. I,Article I. General Provisions,14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40_ArtI
Section,14.40.010,14.40.010,Adoption of 2021 International Fire Code.,14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40.010
Section,14.40.020,14.40.020,Copies on file in Clerk’s office.,14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40.020
Article,14.40_ArtII,14.40 Art. II,Article II. Amendments,14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40_ArtII
Section,14.40.030,14.40.030,Generally.,14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40.030
Section,14.40.040,14.40.040,"Chapter 1, Section 102.4, Application of building code.",14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40.040
Section,14.40.050,14.40.050,"Chapter 1, Section 105.5.34, Open burning.",14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40.050
Section,14.40.055,14.40.055,"Chapter 1, Section 107.2, Schedule of permit fees.",14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40.055
Section,14.40.060,14.40.060,"Chapter 1, Section 111, Board of appeals.",14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40.060
Section,14.40.070,14.40.070,"Chapter 1, Section 109.3, Recordkeeping.",14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40.070
Section,14.40.080,14.40.080,"Chapter 3, Section 319.1, General.",14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40.080
Section,14.40.090,14.40.090,"Chapter 6, Section 605.8, Incinerators.",14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40.090
Section,14.40.100,14.40.100,"Chapter 6, Section 605.8.1, Residential incinerators.",14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40.100
Section,14.40.110,14.40.110,"Chapter 9, Section 903.2.1.2, Group A-2.",14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40.110
Section,14.40.115,14.40.115,Repealed.,14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40.115
Section,14.40.120,14.40.120,"Chapter 9, Section 903.2.8, Group R.",14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40.120
Section,14.40.130,14.40.130,"Chapter 9, Section 912.3, Fire hose threads.",14,Title 14 Buildings and Construction,14.40,https://topeka.municipal.codes/TMC/14.40.130
Chapter,14.45,14.45,Life Safety Code,14,Title 14 Buildings and Construction,,https://topeka.municipal.codes/TMC/14.45
Section,14.45.010,14.45.010,Adopted.,14,Title 14 Buildings and Construction,14.45,https://topeka.municipal.codes/TMC/14.45.010
Chapter,14.50,14.50,Mechanical Code,14,Title 14 Buildings and Construction,,https://topeka.municipal.codes/TMC/14.50
Article,14.50_ArtI,14.50 Art. I,Article I. Generally,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50_ArtI
Section,14.50.010,14.50.010,Uniform Mechanical Code – Adopted.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.010
Section,14.50.020,14.50.020,Uniform Mechanical Code – Copies on file in Clerk’s office.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.020
Section,14.50.030,14.50.030,Adoption of rules and regulations.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.030
Section,14.50.040,14.50.040,Incinerator air quality standards.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.040
Article,14.50_ArtII,14.50 Art. II,Article II. Amendments,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50_ArtII
Section,14.50.050,14.50.050,"Chapter 5, Section 508.1.",14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.050
Section,14.50.060,14.50.060,"Chapter 5, Section 510.3.1.",14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.060
